overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime
5,TRUE,"08 8, 2016",A36XF6818PQ4DJ,B0092UF54A,Sydney S.,These sneakers give me the motivation to workout because they feel so good and are great for any training,... me the motivation to workout because they feel so good and are great for any training,1470614400
3,TRUE,"08 5, 2016",A2SF88GW3AWEFK,B0092UF54A,Amazon Junkie,"I LOVE the look and comfort of these shoes for style and lifting weights. Super cute and flezable. BUT for running, absolutely not!! It might just be my pronation/supnation and these shoes just do not work for my personal stride. I run about 2-4 miles every few days. Average of 8 miles a week and then sprints twice a week on a treadmill. Just after running with these 3 times, I am having major back issues that I have never had before.

MY STATS and other shoes:
I road and trail run. I run on my tip toes on the treadmill and a lot of heal on the road. I am 5'6 169lbs with more muscle than an average runner. Built more like a sprinter than a marathon runner.
I LOVE Nike FLEX bottoms. They really give me support and flex needed. I have also used Asics and Puma.",Hurt my knees and back running,1470355200
5,TRUE,"07 27, 2016",AIM9MWMG87AWG,B0092UF54A,Dennae,Size 5. Very comfortable shoes. Love!,Very comfortable shoes. Love,1469577600
5,FALSE,"07 22, 2016",AK1X6JAJ2L389,B0092UF54A,S. Vanhoose,"I bought a wide size of these at a local store and they are amazing!  Soft, comfy, with moderate support.  Not a cloud to walk on, but not minimalist.  The wide size is perfect for my wide feet with high arches.  The shoe tends to run about a half size long though, especially for Nike.  I am working on getting in shape, and these shoes feel good all day... No rubbing on my big toe joint or pinkie toe or heel.  Very pleased.",Great shoes,1469145600
3,TRUE,"07 21, 2016",A3IO5BLF4EPZDR,B0092UF54A,Wendita,I always buy the same size this ones came to large,large shoe,1469059200
5,TRUE,"07 19, 2016",A26TU9F2BSPSGT,B0092UF54A,Christy,"Nice shoes, fit good",Five Stars,1468886400
5,TRUE,"07 18, 2016",ABRX0RQNRXX85,B0092UF54A,Ivan P.,I bought these for my wife. She saw them in the store but did not have their size so i ordered on amazon. She loves them . She already had for a couple of months and no complains at all. One of her favorites shoes for running or for her job since she walks a lot in the warehouse. Now she loves me more. :),My wife loves these shoes.,1468800000
5,TRUE,"07 13, 2016",A2GXUQFUWMZ2FH,B0092UF54A,carlcalico,Love these shoes. My feet have been weird since I was pregnant and my old shoes were uncomfortable. These are very comfy and help me get active. They are also stylish and go with anything.,Love Love Love,1468368000
5,TRUE,"07 1, 2016",AS378UOMHULXO,B0092UF54A,Amazon Customer,"Look better than the picture, very comfortable, great support.",PERFECT,1467331200
5,TRUE,"07 1, 2016",A3QX1A6IPFQTN9,B0092UF54A,Campsandalwood,Love my new Nike's.  It's been years since I've been able to wear them (sizing changed years ago and I just couldn't wear them any more) but now the new styles and sizing are perfect.  Lightweight shoe with tons of style.  The Fog color is just what I was looking for...not black and not neon!  I wore them to participate in Relay for Life (24 hour walk) and they held up great!,Nice shoe,1467331200
5,TRUE,"06 28, 2016",A3LJ4LLR2UX4CB,B0092UF54A,C.L.,"I am so happy with this purchase. I feel like I'm barely wearing a sneaker when working out. Another plus is that when I take off my sneaker, my sock is barely sweaty! I have never had that experience with a shoe. The shoe is also very attractive and flattering and looks nice on my feet.",I am so happy with this purchase,1467072000
5,TRUE,"06 25, 2016",A34WSGSH5OBAM2,B0092UF54A,Darci Claude,Absolutely love them. Can even wear them without my insoles.,Five Stars,1466812800
3,TRUE,"06 21, 2016",A2QJWHL4HY9FMF,B0092UF54A,Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200
5,TRUE,"06 19, 2016",AXVYVUK058AM3,B0092UF54A,HP,"Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400
5,FALSE,"06 16, 2016",A1AS1520CGYJ79,B0092UF54A,Amazon Customer,"A-MA-ZING!  I needed a good jogging shoe and these make me feel like ""Forest Gump"".  I felt like I was running on a cloud.  I have narrow feet and these fit perfectly.  I am so happy that I am going to purchase another two pair as back-ups for once it's time to replace them.  Highly recommend to women who like to walk or run and light a light weight, comfortable shoe.",Absolutely Perfect Shoe!!,1466035200
5,TRUE,"06 10, 2016",AIP4C9MG13COB,B0092UF54A,Cheryl A Stoneham,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800
5,TRUE,"06 5, 2016",A1X1DXP9HGXG27,B0092UF54A,Andrea Beatriz Spinelli,Excellent,Five Stars,1465084800
5,TRUE,"06 2, 2016",AIO1XEP0AIDQJ,B0092UF54A,my3sons+3,"These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,1464825600
5,TRUE,"05 29, 2016",AYNXCABS73RDW,B0092UF54A,DEBRA GRANT,Super cute!,Five Stars,1464480000
5,TRUE,"05 28, 2016",A2X2KP4XXM06OU,B0092UF54A,Amazon Customer,perfect,Five Stars,1464393600
5,FALSE,"05 24, 2016",A15DWAOMHKY7F2,B0092UF54A,N. Barker,"This is the most comfortable shoe I've ever had. No other shoe can compare to how the individual nubs on the bottom allow your foot to be cushioned, yet work like it's suppose to. My feet feel cradled in this shoe and hard surfaces don't make my feet ache anymore.

These shoes have a small amount of support, but not much, which I like as I'm coming from vibram five fingers. (Sorry vffs, I'm bailing after 2 years of shin splints, no matter what I did).

Highly recommended for walking/running on concrete or tracks. As long as nike continues to make the flex supreme, they will get my money. Please don't change this shoe!",Time to leave the fad of the month for something that works.,1464048000
4,TRUE,"05 24, 2016",A2P87PVYP2KLT6,B0092UF54A,J Monk,"I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000
5,TRUE,"05 20, 2016",A1OOBIVO3APP7E,B0092UF54A,Rosana Maita,Nice shoes,Five Stars,1463702400
5,FALSE,"05 18, 2016",A2G9JO5SZ3GUXH,B0092UF54A,TJ Amber,"These run large. I wear a 9.5 exactly in every shoe, but these I bought a 9, and the toe area is pretty wide plus plenty long even with socks. Very comfy and very nice looking shoe. I love them but glad I was able to try them on before purchasing.",and the toe area is pretty wide plus plenty long even with socks,1463529600
5,TRUE,"05 16, 2016",A14NH559TEDFQL,B0092UF54A,Amazon Customer,"Perfect fit, very comfortable, and a great color. They also fit as expected.",Five Stars,1463356800
5,TRUE,"05 15, 2016",A2KCFRMKVHYSU7,B0092UF54A,Saving star,Really comfy and nice color,Great and comfy for sports,1463270400
4,TRUE,"05 11, 2016",A10RXRZE0TAKPU,B0092UF54A,Mark S,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800
5,FALSE,"05 10, 2016",A22WG2NE4D47UM,B0092UF54A,Amazon Customer,These are the most comfortable shoes I've used for working out. Extremely light weight and flexible. Loved them so much I purchased two more pair in different colors.,Best shoes ever!!!,1462838400
5,TRUE,"05 9, 2016",A1SC6HVU28ND3D,B0092UF54A,Sarah,Very comfortable and looks great!,Five Stars,1462752000
5,TRUE,"05 8, 2016",AJDH2WVLX79KA,B0092UF54A,brookelynne,Love this shoes so comfy and great very everyday use. Runs big,Fits wonderful,1462665600
4,TRUE,"05 7, 2016",AVHVZJ5HB6FSK,B0092UF54A,calacas,Nice looking and fit nice,Four Stars,1462579200
4,TRUE,"05 4, 2016",AG8MPE8CQAPM7,B0092UF54A,MerryM,"I am a recess aide and on my feet all day long. I tried these shoes on in the store before purchasing them on Amazon. They are very lightweight and comfortable. I was surprised how great they felt. I haven't had a pair of Nikes since Nike shoxs came out. They are so much more lightweight than those. I wore them an entire day the first day and had no problems. The second day; however, I got a pain in my hip to the point where I started limping. As soon as I got home and took them off, the pain was gone the rest of the evening. I'm only 30 by the way. Nothing else in my daily routine changed except wearing these shoes two days in a row. I don't understand why it would make my hip hurt since they are comfortable on my feet, but I'm sure that was the problem. I wore different shoes today and had no pain. I don't think as much as I am on my feet I will be able to wear them an extended amount of time. I will have to rotate wearing them every other day. For normal wear, I believe, people will be fine. I am literally walking or standing six hours a day straight.

**UPDATE: So, initially after wearing them, I had hip pain after wearing them. I don't know if they just needed to be broken in, but I wear them all the time now and have not experienced any pain since the first couple times of wearing them. They are comfortable, and I love them even more now.",Comfortable and lightweight,1462320000
5,TRUE,"05 4, 2016",A1AWX0M8R6A2I1,B0092UF54A,CBP,Perfict fit for me. Great looking shoes at a great price.,nice,1462320000
5,TRUE,"04 23, 2016",AT5OQFDS6PEE1,B0092UF54A,H. Heckstall,The sneakers are very comfortable and fit to size.,Five Stars,1461369600
5,TRUE,"04 21, 2016",AOFQAZVA6Q6E7,B0092UF54A,D. Resendes,"I've had these shoes for about a week now and have so far enjoyed using them. Considering the fact that I have wide feet, the shoes are slightly tight. However, it doesn't feel uncomfortable nor does it bothers me as I use them throughout my workouts. I know some people personally like when the shoes are a bit tighter or a bit looser so it's all in personal preference.",Wide Feet so Somewhat Tight,1461196800
4,TRUE,"04 20, 2016",A2C6XHB0AEBNEG,B0092UF54A,Amazon Customer,I really like them!,Four Stars,1461110400
4,TRUE,"04 19, 2016",A3UMNRR89DIZRM,B0092UF54A,Amazon Customer,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000
5,TRUE,"04 18, 2016",AZRZ2FB7CFNOE,B0092UF54A,Catherine Uribe,I love my tennis shoes,Five Stars,1460937600
3,TRUE,"04 4, 2016",A4M7JTCBXRAT3,B0092UF54A,Micki from FL,"This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000
5,TRUE,"03 31, 2016",A2TRI54C8EMCX,B0092UF54A,Andrea Seo B.,"Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,1459382400
5,TRUE,"03 28, 2016",A1WVSBL8J4ZESK,B0092UF54A,Magu,Excelente,Five Stars,1459123200
2,TRUE,"03 28, 2016",A2GJUMX0CRHLIN,B0092UF54A,Amazon Customer,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200
2,TRUE,"03 28, 2016",A2GJUMX0CRHLIN,B005AGO4LU,Amazon Customer,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200
4,TRUE,"03 24, 2016",A3KAX5RZ4XH9L7,B005AGO4LU,initialkl,"For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,1458777600
3,TRUE,"03 23, 2016",A2YI41MCJB2QCV,B005AGO4LU,Elizabeth Gravesen,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200
5,TRUE,"03 20, 2016",A3ONF0JD2UBP54,B005AGO4LU,Denise L Woodruff,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000
5,TRUE,"03 18, 2016",A3R09ZAUTB2PUU,B005AGO4LU,ely concepcion,excelente,Five Stars,1458259200
4,TRUE,"03 16, 2016",A3P1MRTMU7EH0D,B005AGO4LU,Amy S.,"The shoes fit well in the arch area. They are a little wider in the toe area of the shoe, you feel like you have a lot of room. This does not make the shoe uncomfortable, just had to get used to it. Love the shoe.",you feel like you have a lot of room,1458086400
5,TRUE,"03 13, 2016",ATS6HOUGOVX0D,B005AGO4LU,Amazon Customer,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200
5,TRUE,"03 6, 2016",A12AWD9L3DD93E,B005AGO4LU,Amazon Customer,I recommend that!,Five Stars,1457222400
5,TRUE,"03 2, 2016",A1D6THAJG4XGSP,B005AGO4LU,Shoppermom,"My son likes these, and this is the 2nd pair he's worn.","Good shoes, tolerable price.",1456876800
5,TRUE,"06 3, 2018",A3H6A9RH9LN2LJ,B005AGO4LU,Lea M,"Love these shoes! Great fit, very light weight.",Five Stars,1527984000
5,TRUE,"05 22, 2018",A1T708NWV60HSO,B005AGO4LU,Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200
